2020-07-26 18:34:31 INFO  [springAppName_IS_UNDEFINED,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$7d1fd7bb] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-26 18:34:36 INFO  [Dream-Server-System,,,] main com.netflix.config.sources.URLConfigurationSource To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-07-26 18:34:36 INFO  [Dream-Server-System,,,] main com.netflix.config.DynamicPropertyFactory DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@d271a54
2020-07-26 18:34:37 INFO  [Dream-Server-System,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 动态数据源-检测到并开启了p6spy
2020-07-26 18:34:37 INFO  [Dream-Server-System,,,] main com.zaxxer.hikari.HikariDataSource base - Starting...
2020-07-26 18:34:37 INFO  [Dream-Server-System,,,] main com.zaxxer.hikari.HikariDataSource base - Start completed.
2020-07-26 18:34:37 INFO  [Dream-Server-System,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 初始共加载 1 个数据源
2020-07-26 18:34:37 INFO  [Dream-Server-System,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 动态数据源-加载 base 成功
2020-07-26 18:34:37 INFO  [Dream-Server-System,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 当前的默认数据源是单数据源，数据源名为 base
2020-07-26 18:34:39 INFO  [Dream-Server-System,,,] main org.springframework.boot.actuate.endpoint.web.ServletEndpointRegistrar Registered '/actuator/jolokia' to jolokia-actuator-endpoint
2020-07-26 18:34:40 INFO  [Dream-Server-System,,,] main org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver Exposing 20 endpoint(s) beneath base path '/actuator'
2020-07-26 18:34:41 INFO  [Dream-Server-System,,,] main springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2020-07-26 18:34:41 INFO  [Dream-Server-System,,,] main com.netflix.config.sources.URLConfigurationSource To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-07-26 18:34:41 INFO  [Dream-Server-System,,,] main org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor Initializing ExecutorService 'applicationTaskExecutor'
2020-07-26 18:34:43 INFO  [Dream-Server-System,,,] main org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler Initializing ExecutorService
2020-07-26 18:34:43 INFO  [Dream-Server-System,,,] main org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration 

Using generated security password: 873dd732-92b5-48f1-8bd2-d8498ec09ac5

2020-07-26 18:34:43 INFO  [Dream-Server-System,,,] main org.springframework.security.web.DefaultSecurityFilterChain Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/**']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1b6441c9, org.springframework.security.web.context.SecurityContextPersistenceFilter@5a75bad4, org.springframework.security.web.header.HeaderWriterFilter@5576eef4, org.springframework.security.web.authentication.logout.LogoutFilter@66b9f727, org.springframework.security.oauth2.provider.authentication.OAuth2AuthenticationProcessingFilter@a1143cc, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4fdea2de, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@f3cc2e0, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6da6c10e, org.springframework.security.web.session.SessionManagementFilter@424ebf5b, org.springframework.security.web.access.ExceptionTranslationFilter@bc85538, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@136c3a6]
2020-07-26 18:34:45 INFO  [Dream-Server-System,,,] main org.springframework.cloud.netflix.eureka.InstanceInfoFactory Setting initial instance status as: STARTING
2020-07-26 18:34:45 INFO  [Dream-Server-System,,,] main com.netflix.discovery.DiscoveryClient Initializing Eureka in region us-east-1
2020-07-26 18:34:45 INFO  [Dream-Server-System,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using JSON encoding codec LegacyJacksonJson
2020-07-26 18:34:45 INFO  [Dream-Server-System,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using JSON decoding codec LegacyJacksonJson
2020-07-26 18:34:45 INFO  [Dream-Server-System,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using XML encoding codec XStreamXml
2020-07-26 18:34:45 INFO  [Dream-Server-System,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using XML decoding codec XStreamXml
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main com.netflix.discovery.DiscoveryClient Disable delta property : false
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main com.netflix.discovery.DiscoveryClient Single vip registry refresh property : null
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main com.netflix.discovery.DiscoveryClient Force full registry fetch : false
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main com.netflix.discovery.DiscoveryClient Application is null : false
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main com.netflix.discovery.DiscoveryClient Registered Applications size is zero : true
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main com.netflix.discovery.DiscoveryClient Application version is -1: true
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main com.netflix.discovery.DiscoveryClient Getting all instance registry info from the eureka server
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main com.netflix.discovery.DiscoveryClient The response status is 200
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main com.netflix.discovery.DiscoveryClient Starting heartbeat executor: renew interval is: 20
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main com.netflix.discovery.InstanceInfoReplicator InstanceInfoReplicator onDemand update allowed rate per min is 4
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main com.netflix.discovery.DiscoveryClient Discovery Client initialized at timestamp 1595759686861 with initial instances count: 3
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry Registering application DREAM-SERVER-SYSTEM with eureka with status UP
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main com.netflix.discovery.DiscoveryClient Saw local status change event StatusChangeEvent [timestamp=1595759686882, current=UP, previous=STARTING]
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_DREAM-SERVER-SYSTEM/Max-DELL:Dream-Server-System:7201: registering service...
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper Context refreshed
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper Found 1 custom documentation plugin(s)
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_DREAM-SERVER-SYSTEM/Max-DELL:Dream-Server-System:7201 - registration status: 204
2020-07-26 18:34:46 INFO  [Dream-Server-System,,,] main springfox.documentation.spring.web.scanners.ApiListingReferenceScanner Scanning for api listing references
2020-07-26 18:34:47 INFO  [Dream-Server-System,,,] main org.apache.coyote.http11.Http11NioProtocol Starting ProtocolHandler ["http-nio-7201"]
2020-07-26 18:34:47 INFO  [Dream-Server-System,,,] main org.springframework.boot.web.embedded.tomcat.TomcatWebServer Tomcat started on port(s): 7201 (http) with context path ''
2020-07-26 18:34:47 INFO  [Dream-Server-System,,,] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration Updating port to 7201
2020-07-26 18:34:47 INFO  [Dream-Server-System,,,] main com.ximen.system.DreamServerSystemApplication Started DreamServerSystemApplication in 17.103 seconds (JVM running for 18.65)
2020-07-26 18:34:47 INFO  [Dream-Server-System,,,] registrationTask1 de.codecentric.boot.admin.client.registration.ApplicationRegistrator Application registered itself as 81fef61e11ea
2020-07-26 18:34:47 INFO  [Dream-Server-System,,,] http-nio-7201-exec-4 org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-07-26 18:34:47 INFO  [Dream-Server-System,,,] http-nio-7201-exec-4 org.springframework.web.servlet.DispatcherServlet Initializing Servlet 'dispatcherServlet'
2020-07-26 18:34:47 INFO  [Dream-Server-System,,,] http-nio-7201-exec-4 org.springframework.web.servlet.DispatcherServlet Completed initialization in 33 ms
2020-07-26 18:34:47 INFO  [Dream-Server-System,b3791929788b2e3f,b3791929788b2e3f,false] http-nio-7201-exec-4 org.springframework.amqp.rabbit.connection.CachingConnectionFactory Attempting to connect to: [192.168.101.100:5672]
2020-07-26 18:34:47 INFO  [Dream-Server-System,b3791929788b2e3f,b3791929788b2e3f,false] http-nio-7201-exec-4 org.springframework.amqp.rabbit.connection.CachingConnectionFactory Created new connection: rabbitConnectionFactory#430106cf:0/SimpleConnection@7cdfafe1 [delegate=amqp://dream@192.168.101.100:5672/, localPort= 6799]
2020-07-26 18:34:48 INFO  [Dream-Server-System,b3791929788b2e3f,06892aaab725375f,false] parallel-1 io.lettuce.core.EpollProvider Starting without optional epoll library
2020-07-26 18:34:48 INFO  [Dream-Server-System,b3791929788b2e3f,06892aaab725375f,false] parallel-1 io.lettuce.core.KqueueProvider Starting without optional kqueue library
2020-07-26 18:39:46 INFO  [Dream-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-07-26 18:44:46 INFO  [Dream-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-07-26 18:49:46 INFO  [Dream-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-07-26 18:54:46 INFO  [Dream-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-07-26 18:59:46 INFO  [Dream-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-07-26 19:04:46 INFO  [Dream-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-07-26 19:09:46 INFO  [Dream-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-07-26 19:14:46 INFO  [Dream-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-07-26 19:19:46 INFO  [Dream-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-07-26 19:24:46 INFO  [Dream-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-07-26 19:29:46 INFO  [Dream-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-07-26 19:34:46 INFO  [Dream-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-07-26 19:39:46 INFO  [Dream-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-07-26 19:40:17 INFO  [Dream-Server-System,,,] Thread-38 org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry Unregistering application DREAM-SERVER-SYSTEM with eureka with status DOWN
2020-07-26 19:40:17 INFO  [Dream-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_DREAM-SERVER-SYSTEM/Max-DELL:Dream-Server-System:7201: registering service...
2020-07-26 19:40:17 INFO  [Dream-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_DREAM-SERVER-SYSTEM/Max-DELL:Dream-Server-System:7201 - registration status: 204
2020-07-26 19:40:17 INFO  [Dream-Server-System,,,] Thread-38 org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler Shutting down ExecutorService
2020-07-26 19:40:17 INFO  [Dream-Server-System,,,] Thread-38 org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor Shutting down ExecutorService 'applicationTaskExecutor'
2020-07-26 19:40:18 INFO  [Dream-Server-System,,,] Thread-38 com.baomidou.dynamic.datasource.DynamicRoutingDataSource closing dynamicDatasource  ing....
2020-07-26 19:40:18 INFO  [Dream-Server-System,,,] Thread-38 com.zaxxer.hikari.HikariDataSource base - Shutdown initiated...
2020-07-26 19:40:18 INFO  [Dream-Server-System,,,] Thread-38 com.zaxxer.hikari.HikariDataSource base - Shutdown completed.
2020-07-26 19:40:19 INFO  [Dream-Server-System,,,] Thread-38 com.netflix.discovery.DiscoveryClient Shutting down DiscoveryClient ...
2020-07-26 19:40:22 INFO  [Dream-Server-System,,,] Thread-38 com.netflix.discovery.DiscoveryClient Unregistering ...
2020-07-26 19:40:30 INFO  [Dream-Server-System,,,] Thread-38 com.netflix.discovery.DiscoveryClient Completed shut down of DiscoveryClient
2020-07-26 22:32:13 INFO  [springAppName_IS_UNDEFINED,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$b31771f6] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-26 22:32:14 INFO  [Dream-Server-System,,,] main com.ximen.system.DreamServerSystemApplication No active profile set, falling back to default profiles: default
2020-07-26 22:32:17 INFO  [Dream-Server-System,,,] main org.springframework.data.repository.config.RepositoryConfigurationDelegate Multiple Spring Data modules found, entering strict repository configuration mode!
2020-07-26 22:32:17 INFO  [Dream-Server-System,,,] main org.springframework.data.repository.config.RepositoryConfigurationDelegate Bootstrapping Spring Data repositories in DEFAULT mode.
2020-07-26 22:32:17 INFO  [Dream-Server-System,,,] main org.springframework.data.repository.config.RepositoryConfigurationDelegate Finished Spring Data repository scanning in 26ms. Found 0 repository interfaces.
2020-07-26 22:32:18 INFO  [Dream-Server-System,,,] main org.springframework.cloud.context.scope.GenericScope BeanFactory id=35b3acf2-15f2-3b22-8490-9000ade703c6
2020-07-26 22:32:19 INFO  [Dream-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'spring.datasource.dynamic-com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-26 22:32:19 INFO  [Dream-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$8bdfca] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-26 22:32:19 INFO  [Dream-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'dsProcessor' of type [com.baomidou.dynamic.datasource.processor.DsHeaderProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-26 22:32:19 INFO  [Dream-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'dynamicDatasourceAnnotationAdvisor' of type [com.baomidou.dynamic.datasource.aop.DynamicDataSourceAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-26 22:32:19 INFO  [Dream-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$96fd6ef9] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-26 22:32:19 INFO  [Dream-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration$$EnhancerBySpringCGLIB$$2fab3733] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-26 22:32:19 INFO  [Dream-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-26 22:32:19 INFO  [Dream-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@18faaff6' of type [org.springframework.security.oauth2.provider.expression.OAuth2MethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-26 22:32:19 INFO  [Dream-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration$$EnhancerBySpringCGLIB$$547fd9e5] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-26 22:32:19 INFO  [Dream-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-26 22:32:19 INFO  [Dream-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$b31771f6] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-26 22:32:19 INFO  [Dream-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.sleuth.instrument.web.client.TraceWebClientAutoConfiguration$TraceOAuthConfiguration' of type [org.springframework.cloud.sleuth.instrument.web.client.TraceWebClientAutoConfiguration$TraceOAuthConfiguration$$EnhancerBySpringCGLIB$$dbfa0158] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-26 22:32:20 INFO  [Dream-Server-System,,,] main org.springframework.boot.web.embedded.tomcat.TomcatWebServer Tomcat initialized with port(s): 7201 (http)
2020-07-26 22:32:20 INFO  [Dream-Server-System,,,] main org.apache.coyote.http11.Http11NioProtocol Initializing ProtocolHandler ["http-nio-7201"]
2020-07-26 22:32:20 INFO  [Dream-Server-System,,,] main org.apache.catalina.core.StandardService Starting service [Tomcat]
2020-07-26 22:32:20 INFO  [Dream-Server-System,,,] main org.apache.catalina.core.StandardEngine Starting Servlet engine: [Apache Tomcat/9.0.21]
